tconst	averageRating	numVotes
tt18260590	8.3	9
tt18263348	5.8	272
tt18264266	5.5	155
tt18265508	8.9	31
tt18269838	7.1	1129
tt18270328	6.6	33
tt18270360	6.0	42
tt18272676	9.5	75
tt18272852	7.1	67
tt18274178	6.2	392
tt18275788	7.3	11
tt18277260	4.9	17
tt18277526	6.8	10
tt18278322	5.8	140
tt18278484	6.1	70
tt18280316	9.0	6
tt18280338	8.4	1536
tt18281018	6.3	6
tt18282286	8.0	13
tt18282396	7.0	11
tt18282576	8.0	10
tt18283374	9.1	23
tt18283610	6.4	15
tt18284416	6.8	5
tt18285792	5.0	37
tt18286510	7.7	110
tt18286556	7.7	16
tt18286584	8.4	8
tt18289752	6.1	86
tt18290350	6.7	45
tt18290670	2.6	49
tt18291124	8.8	7
tt18291532	7.1	13
tt18292144	6.7	172
tt18293874	9.1	16
tt18294880	4.5	6
tt18295932	5.3	40
tt18296448	8.0	51
tt18302002	6.9	87
tt18304232	7.6	104
tt18305430	6.0	18
tt18305570	8.6	11
tt18311162	8.6	16
tt18311186	7.1	305
tt18311204	9.4	16
tt18312532	5.0	12
tt18317064	6.2	148
tt18328030	8.5	11
tt18332884	6.9	13
tt18334552	8.9	21
tt18334938	5.7	52
tt18335266	6.9	40
tt18335818	6.2	29
tt18337078	4.2	12
tt18339166	10.0	5
tt18339626	7.2	78
tt18341556	7.9	23
tt18344644	9.0	54
tt18344754	4.4	149
tt18345190	5.0	93
tt18346084	9.5	11
tt18346884	6.5	8
tt18347356	6.3	167
tt18350242	6.1	24
tt18351318	8.0	13
tt18351990	6.6	9
tt18352672	5.3	17
tt18357588	7.0	641
tt18358032	3.5	25
tt18358198	8.9	68
tt18358540	8.8	582
tt18361688	8.1	24
tt18361872	5.2	136
tt18362996	5.1	230
tt18363426	7.3	33
tt18372080	10.0	5
tt18372308	6.1	193
tt18374194	5.0	30
tt18375590	9.6	5
tt18377446	5.7	6
tt18377522	4.7	7
tt18377936	6.1	212
tt18378296	6.8	22
tt18380842	8.3	88
tt18382378	8.2	54
tt18394428	4.0	1812
tt18396068	8.2	6
tt18397006	5.3	32
tt18408698	7.4	42
tt18411542	6.9	22
tt18413736	5.6	6
tt18450678	7.3	127
tt18452942	6.9	16
tt18469780	6.7	23
tt18500636	5.1	116
tt18524154	4.9	23
tt18526902	6.3	172
tt18548702	5.0	80
tt18550140	7.0	3691
tt18550182	7.5	408
tt18552648	9.0	6
tt18555320	7.3	4268
tt18556194	5.6	19
tt18556366	8.0	5
tt18556382	3.2	449
tt18559276	6.3	33
tt18561072	7.8	14
tt18561246	9.1	11
tt18561380	1.1	9694
tt18561446	8.3	11
tt18561466	8.1	818
tt18563148	6.2	3491
tt18564292	6.1	109
tt18565080	5.8	6
tt18568902	8.5	9506
tt18570468	4.7	29
tt18603220	6.4	8
tt18646750	9.2	263
tt18671386	5.8	17
tt18671660	5.4	11
tt18673736	7.4	305
tt18687124	6.8	128
tt18687842	7.0	23
tt18687904	7.6	6
tt18689022	6.9	41
tt18689276	6.4	52
tt18693506	8.6	8
tt18748482	6.3	19
tt18748928	7.6	122
tt18749638	7.2	5
tt18749778	7.4	7
tt18749806	7.8	13
tt18750180	6.2	179
tt18750202	6.7	11
tt18750866	5.3	81
tt18764674	7.5	18
tt18766010	6.5	9
tt18766736	9.4	16
tt18767232	6.9	25
tt18776776	8.6	5
tt1877830	7.9	560584
tt18815700	6.5	43
tt18816518	7.6	71
tt18829818	6.3	54
tt18834372	7.6	21
tt18884798	6.4	11
tt18884826	8.2	5
tt18885164	4.0	141
tt18920258	8.2	159
tt18923048	6.2	832
tt18924506	6.2	7422
tt18926886	5.7	549
tt18930366	8.9	15
tt18930516	8.7	14
tt18935954	6.6	103
tt18936156	8.2	13
tt18938056	9.2	14
tt18938910	6.3	61
tt18939192	7.2	21
tt18966752	8.3	10
tt18967390	8.1	99
tt18967596	6.7	7
tt18968540	6.2	7802
tt18970130	9.6	24
tt18970380	4.5	856
tt18971964	8.4	20
tt18972098	8.8	6
tt18974408	4.0	7
tt18986740	9.6	5
tt18989934	9.6	28
tt19034332	6.2	4076
tt19034522	5.7	4227
tt19042712	7.1	8
tt19045536	5.3	31
tt19045582	6.3	65
tt19046606	7.7	7
tt19047742	7.5	8
tt19049412	6.7	17
tt19063418	7.0	38
tt19072146	7.0	24
tt19072268	6.1	66
tt19072380	8.6	8
tt19072948	8.1	9
tt19077862	5.6	50
tt19115292	6.3	7
tt19119646	6.8	7
tt19120698	5.5	6
tt19121370	7.6	6
tt19121506	4.9	71
tt19121576	4.5	68
tt19121744	5.7	239
tt19139066	7.5	85
tt19161980	9.5	366
tt19175658	7.8	8
tt19175754	7.6	49
tt19177446	7.7	9
tt19178136	6.5	7
tt19178662	7.0	7
tt19222062	7.5	98
tt19223328	9.2	6
tt19242256	7.9	35
tt19245482	5.5	82
tt19246412	6.5	11
tt19263772	9.1	18
tt19265480	6.0	707
tt19298716	8.0	7
tt19298844	6.4	6
tt19309954	7.0	46
tt19310070	5.2	6
tt19315924	6.8	4105
tt19328882	5.2	57
tt19352072	7.4	9
tt19352108	6.6	10
tt19352286	5.4	853
tt19355940	8.3	331
tt19356530	4.8	40
tt19357122	7.3	13
tt19358832	8.9	797
tt19359350	8.5	9
tt19360832	7.8	23
tt19363720	9.6	10
tt19363972	9.2	6
tt19365132	5.5	44
tt19365368	9.5	27
tt19365538	7.6	28
tt19366946	8.6	35
tt19367868	8.5	8
tt19369464	6.7	24
tt19369774	8.1	10
tt19369784	8.6	8
tt19371106	8.6	7
tt19374102	6.4	5
tt19374580	6.8	8
tt19379004	8.2	18
tt19381772	6.9	8
tt19382948	9.7	507
tt19382970	7.9	10
tt19383926	8.9	60
tt19387670	7.0	5
tt19387730	7.2	24
tt19389778	6.9	55
tt19389938	8.9	111
tt19390092	6.4	6
tt19392202	8.5	6
tt19393864	5.6	227
tt19393916	8.0	504
tt19394218	1.3	6
tt19397296	6.1	19
tt19397580	7.2	109
tt19401962	9.4	10
tt19403712	5.0	299
tt19404382	3.3	46
tt19405588	7.8	11
tt19407476	9.0	1512
tt19407934	8.1	12
tt19409986	8.2	20
tt19410660	4.8	23
tt19412164	6.1	56
tt19412968	3.0	24
tt19413880	6.5	17
tt19414286	8.0	5
tt19433698	9.0	26
tt19443846	7.0	80
tt19465630	5.3	805
tt19465804	5.8	68
tt19495994	7.9	25
tt19496124	4.3	7
tt19497470	7.9	7
tt19498054	5.6	95
tt19498174	8.9	10
tt19514306	8.9	409
tt19623194	5.6	9
tt19623228	7.3	119
tt19631404	7.3	6
tt19632738	7.3	54
tt19632774	6.5	14
tt19632924	6.4	184
tt19636284	9.0	22
tt19637852	6.5	4177
tt19638316	8.0	1632
tt19638356	6.4	14
tt19638504	8.3	1030
tt19652910	6.7	198
tt19653180	6.7	825
tt19655954	7.6	8
tt19663622	7.8	6
tt19680244	6.6	5
tt19704638	6.5	10311
tt19710898	7.0	29
tt19711858	5.1	21
tt19712468	8.9	14
tt19713090	6.9	200
tt19713112	5.7	8
tt19718210	3.8	358
tt19718808	9.5	13
tt19718904	9.7	7
tt19719836	6.5	44
tt19719862	7.0	42
tt19719864	5.8	32
tt19719904	6.9	90
tt19719940	5.1	62
tt19719976	7.4	88
tt19722066	3.4	53
tt19722750	8.6	8
tt19725896	6.4	17
tt19730338	8.4	1066
tt19731714	6.7	504
tt19732254	7.8	21
tt19733052	4.6	27
tt19747800	7.8	32
tt19753672	7.7	6
tt19753674	7.7	10
tt19754946	5.7	47
tt19756188	9.1	8
tt19757058	8.0	33
tt19757912	7.8	16
tt19758012	5.8	25
tt19760262	8.3	138
tt19763032	7.8	44
tt19766370	5.0	12
tt19766560	2.0	186
tt19767452	8.8	72
tt19767550	10.0	8
tt19767724	8.3	30
tt19768016	6.9	29
tt19768056	6.0	33
tt19768508	6.5	1461
tt19768812	6.6	9
tt19769530	9.6	29
tt19770238	7.8	98
tt19770590	5.2	30
tt19770732	5.4	5
tt19770970	7.1	441
tt19781466	7.3	8
tt19782458	5.8	56
tt19783226	3.5	28
tt19783330	3.6	9
tt19783474	8.2	6
tt19783626	3.0	194
tt19783948	7.1	19
tt19784004	8.5	98
tt19784368	7.0	7
tt19784370	8.4	2172
tt19784728	6.8	20
tt19785144	3.3	7
tt19785426	6.6	29
tt19785552	6.2	15
tt19796888	6.8	6
tt19796904	7.7	19
tt19797072	7.5	18
tt19797200	5.5	22
tt19797494	5.4	8
tt19798520	7.9	19
tt19799058	9.2	627
tt19799096	9.0	7
tt19799186	8.1	30
tt19799286	9.2	6
tt19799504	5.3	37
tt19799764	8.4	410
tt19800020	8.7	37
tt19800090	7.7	10
tt19800112	6.9	113
tt19800126	8.5	8
tt19801212	7.6	39
tt19811086	8.3	6
tt19811200	4.5	32
tt19811466	4.4	18
tt19811786	6.3	472
tt19812266	6.9	390
tt19812358	8.3	7
tt19812670	6.6	15
tt19812894	3.0	90
tt19815474	7.2	8
tt19815990	7.0	17
tt19817038	8.4	15
tt19817638	6.7	7
tt19818558	5.3	12
tt19838584	4.5	39
tt19841734	7.0	52
tt19844412	7.5	13
tt19845504	9.3	1332
tt19846260	4.7	16
tt19847338	7.8	7
tt19849214	5.7	43
tt19849494	7.8	19
tt19849514	6.9	44
tt19849810	6.7	6
tt19849852	7.8	5
tt19849896	8.0	9
tt19851048	3.3	12
tt19853002	7.6	11
tt19857396	7.9	7
tt19858606	6.1	7
tt19859458	5.3	181
tt19860942	7.1	25
tt19863180	8.2	46
tt19864186	5.1	8
tt19865040	5.4	217
tt19866256	9.4	5
tt19867058	5.3	270
tt19868214	4.0	113
tt19869374	5.6	337
tt19870904	5.9	79
tt19871656	5.2	23
tt19872496	7.0	5
tt19873130	6.9	14
tt19874876	6.9	9
tt19878422	6.0	26
tt19879236	7.6	10
tt19879640	7.0	79
tt19879660	8.4	1297
tt19880966	8.2	6
tt19882472	4.6	180
tt19885072	8.5	26
tt19885078	5.8	12
tt19885446	7.3	6
tt19885624	6.0	9
tt19888200	9.5	11
tt19889330	7.0	6
tt19892832	4.4	26
tt19893758	8.6	121
tt19895232	3.5	287
tt19924588	8.6	5
tt19937042	7.5	12
tt20039176	4.7	31
tt20101540	8.1	54
tt20101630	8.8	11
tt20115138	7.0	146
tt20115184	8.9	20
tt20116602	7.8	5
tt20117432	9.0	7
tt20123174	7.3	159
tt20124778	5.8	216
tt20168564	6.8	171
tt20191212	7.2	128
tt20192230	6.0	754
tt20195786	6.4	5
tt20197802	6.8	5
tt20198256	5.9	76
tt20198940	8.9	13
tt20199286	7.8	15
tt20200768	5.4	28
tt20202992	8.9	13
tt20204672	5.7	146
tt20205094	8.1	22
tt20212630	4.5	25
tt20216382	7.8	145
tt20216586	4.1	85
tt20217794	7.0	21
tt20217898	4.8	23
tt20218402	8.2	8
tt20220796	9.0	46
tt20221546	7.5	24
tt20222582	6.2	5
tt20222606	8.6	5
tt20223526	8.0	1960
tt20224106	9.5	8
tt20224208	9.2	39
tt20224768	7.6	5
tt20225374	7.4	75
tt20226766	6.8	5
tt20228136	6.6	8
tt20228436	8.3	2089
tt20229392	6.3	38
tt20230982	7.5	128
tt20231494	9.2	21
tt20238316	7.7	49
tt20240740	9.7	87
tt20241416	6.8	19
tt20241432	8.0	5
tt20243976	9.5	15
tt20244978	8.6	23
tt20251428	9.6	8
tt20251716	7.8	639
tt20252438	6.3	123
tt20252708	8.7	8
tt20256528	8.6	20479
tt20308842	6.6	19
tt20310970	8.7	28
tt20317026	6.9	14
tt20319324	9.2	7
tt20324566	8.4	114
tt20356188	8.3	7
tt20383014	3.7	27
tt20414862	10.0	5
tt20415048	9.0	65
tt20417056	9.1	10
tt20417316	7.0	5
tt20417334	6.9	109
tt20417536	5.0	16
tt20420316	7.5	1880
tt20420416	9.3	16
tt20420612	8.5	6
tt20421014	9.0	359
tt20421722	7.0	253
tt20426812	7.0	11
tt20429562	7.7	12
tt20446500	7.2	10
tt20447720	5.4	5
tt20466784	9.4	5
tt20501878	6.6	7
tt20516478	7.0	37
tt20516932	9.4	8
tt20517566	4.2	6
tt20563670	6.1	49
tt20597270	4.6	60
tt20597344	6.2	43
tt20597408	4.9	502
tt20602318	8.0	11
tt20603326	6.5	72
tt20604466	3.8	146
tt20672490	5.0	618
tt20673642	6.4	51
tt20673790	7.0	42
tt20723644	5.9	630
tt20723730	3.9	633
tt20723738	5.5	302
tt20723742	5.2	421
tt20723748	4.7	639
tt20724692	8.2	7
tt20724796	8.1	1022
tt20726444	1.7	169
tt20733780	5.2	19
tt20752126	5.8	24
tt20752590	5.3	35
tt20753410	5.4	25
tt20764640	8.6	11
tt20766074	5.2	23
tt20771626	5.2	7
tt20781110	4.9	7
tt20782088	6.6	6
tt20788760	4.8	605
tt20807330	8.6	85
tt20834108	8.7	7
tt20836390	5.9	22
tt20840000	7.9	2877
tt20846404	7.6	37
tt20846944	7.0	41
tt20851874	7.7	322
tt20852754	9.5	11
tt20855236	8.2	64
tt20855732	9.0	2043
tt20860322	2.8	8
tt20865464	9.3	14
tt20869764	7.2	46
tt20871736	7.4	11
tt20873160	8.9	11
tt20877264	8.1	15
tt20881184	9.2	7
tt20912228	9.6	31
tt20912248	2.9	181
tt20918806	7.1	22
tt20989130	9.6	26
tt21026586	7.9	1860
tt21027784	6.3	7
tt21028848	4.5	513
tt21030216	3.4	129
tt21030232	3.9	230
tt21030728	8.4	12
tt21031650	6.4	148
tt21033870	6.1	8
tt21041972	7.4	956
tt21042660	7.1	8
tt21042882	6.7	13
tt21044524	3.8	219
tt21047686	8.7	34
tt21048424	9.5	22
tt21048590	4.0	176
tt21048836	9.1	15
tt21048872	7.3	69
tt21049266	6.9	1027
tt21050346	4.4	5
tt21051458	9.1	1836
tt21052610	9.6	29
tt21053422	8.4	13
tt21053530	2.3	146
tt21054290	4.6	5
tt21058286	5.2	20
tt21059328	9.5	27
tt21059378	4.1	49
tt21059394	6.3	819
tt21059520	7.2	12496
tt21062574	9.3	41
tt21062814	8.7	10
tt21064272	6.0	922
tt21065316	5.5	33
tt21065336	9.6	20
tt21073770	8.0	18
tt21078540	7.0	6
tt21078728	5.9	53
tt21083296	9.4	14
tt21085046	7.5	21
tt21091528	9.9	27
tt21093464	7.5	8
tt21093696	7.6	8
tt21093922	7.6	12
tt21093976	9.4	352
tt21094328	9.7	66
tt21097730	9.4	29
tt21097982	6.3	15
tt21100400	7.8	5
tt21100454	2.5	32
tt21101694	9.8	40
tt21108248	9.4	28
tt21109538	7.8	99
tt21111272	10.0	11
tt21111594	9.1	14
tt21113810	7.0	48
tt21114222	10.0	28
tt21115330	9.5	29
tt21116442	7.3	25
tt21116728	8.8	37
tt21116930	3.3	6
tt21138358	6.7	29
tt21139706	9.5	30
tt21139960	7.4	14
tt21140954	9.4	25
tt21141802	4.4	5
tt21144420	3.8	16
tt21145414	5.7	40
tt21146674	6.5	73
tt21147056	8.2	12
tt21148942	6.7	22
tt21149558	7.5	78
tt21150244	5.7	7
tt21153268	8.8	63
tt21155260	6.7	6
tt21157874	8.6	8
tt21158494	8.2	22
tt21158522	7.2	41
tt21160112	4.0	7
tt21160260	8.0	5
tt21160868	9.1	860
tt21187588	8.8	5
tt21188978	5.1	80
tt21189116	7.6	7
tt21190316	9.4	24
tt21192652	10.0	5
tt21194300	9.5	10
tt21195548	5.8	331
tt21198540	10.0	64
tt21198718	6.3	38
tt21198812	8.9	7
tt21200776	9.2	9
tt21206496	4.7	10
tt21209308	7.1	162
tt21211218	7.4	9
tt21211624	9.2	47
tt21211650	6.8	12
tt21214842	2.1	62
tt21217196	5.3	12
tt21220538	7.4	5
tt21221998	7.1	31
tt21223140	9.4	1523
tt21223366	6.8	20
tt21226774	5.1	100
tt21229840	7.9	9
tt21235444	3.6	20
tt21237108	9.0	1515
tt21237290	9.4	309
tt21238042	6.0	8
tt21238164	5.6	39
tt21243636	4.8	100
tt21248014	6.6	11
tt21257770	8.7	47
tt21259782	10.0	6
tt21261256	10.0	13
tt21261388	8.5	613
tt21263822	8.2	21
tt21265452	7.8	191
tt21265550	5.1	101
tt21272402	7.3	291
tt21277532	7.2	19
tt21281462	7.6	746
tt21287998	8.7	35
tt21291982	9.4	14
tt21293272	7.8	100
tt21293676	8.8	19
tt21296802	5.7	12
tt21296906	9.5	3177
tt21299884	7.6	5
tt21301548	7.0	11
tt21309170	9.3	736
tt21326692	9.6	22
tt21330438	9.0	9
tt21332486	7.0	498
tt21338440	9.2	65
tt21340594	9.9	25
tt21344234	9.4	22
tt21345566	8.0	100
tt21345936	9.3	56
tt21346758	7.0	69
tt21347592	2.1	17
tt21352482	4.3	56
tt21362640	8.0	17
tt21372970	6.4	5
tt21378096	7.6	5
tt21379370	6.8	1829
tt21404042	3.8	22
tt21418264	7.4	8
tt21422800	6.2	5
tt21434430	8.4	451
tt2180339	5.4	41057
tt2184390	4.2	651
tt2201261	5.6	1149
tt2218324	3.8	136
tt2229103	4.5	211
tt2241481	7.8	8
tt2248980	8.1	17
tt2328678	5.1	3683
tt2338088	4.1	161
tt2357423	3.5	269
tt2463208	6.7	185899
tt2505304	4.5	367
tt2551628	8.8	16
tt2574538	4.1	246
tt2580920	6.5	47
tt2587214	8.2	10
tt2597804	6.6	1872
tt2634732	8.4	57
tt2766800	7.7	25
tt2767880	5.8	66
tt2823386	8.9	26
tt2949508	2.5	178
tt2980152	3.7	622
tt2992252	5.2	87
tt3136634	7.9	16
tt3210678	4.3	25
tt3310752	3.1	162
tt3406690	8.1	10
tt3412884	3.4	260
tt3417110	4.4	196
tt3513500	7.0	34895
tt3516462	5.9	57
tt3580748	6.1	251
tt3640382	8.5	12
tt3642628	6.7	28
tt3704428	7.8	55865
tt3706352	6.1	19808
tt3726682	8.8	8
tt3804376	4.1	59
tt3883192	6.0	8
tt3997026	8.7	33
tt4029412	3.4	2032
tt4081630	6.7	10998
tt4109756	3.5	215
tt4121086	3.7	149
tt4123432	6.2	119255
tt4181158	4.9	2119
tt4418730	4.2	43
tt4428398	5.6	1847
tt4447048	9.2	8
tt4459134	5.4	297
tt4471908	5.4	798
tt4546156	7.9	11
tt4586828	6.8	57
tt4604996	4.6	8
tt4614584	7.0	9794
tt4624366	4.6	1623
tt4664346	5.4	202
tt4826742	8.2	16
tt4897296	8.1	42
tt4946776	4.4	32
tt4960748	6.9	24
tt4998632	6.1	56152
tt5108870	5.2	96955
tt5113044	6.8	31507
tt5151570	7.3	1645
tt5250516	6.9	8
tt5301942	7.3	11122
tt5315212	5.5	34907
tt5322004	6.7	1289
tt5343008	5.6	396
tt5656994	3.3	2602
tt5779312	7.0	6
tt5787290	4.9	122
tt5790684	7.3	218
tt5808712	5.0	25
tt5809726	4.4	86
tt5834426	5.2	59265
tt5911600	7.6	40
tt5916874	8.4	5
tt6020800	5.4	8001
tt6179704	7.1	29
tt6209774	7.4	9
tt6255042	5.2	42
tt6265050	7.8	4560
tt6275154	6.9	1888
tt6317762	8.0	10
tt6373600	6.7	34
tt6378536	6.4	53
tt6411434	3.7	8
tt6425830	2.6	117
tt6435146	2.3	146
tt6435164	7.7	32
tt6442686	4.3	1239
tt6455162	5.8	28527
tt6462958	6.6	17037
tt6504844	8.2	68
tt6643984	9.0	11
tt6705162	4.3	5612
tt6708668	5.6	19380
tt6710474	8.2	167537
tt6710876	8.6	13
tt6765628	9.0	12
tt6805938	5.1	2612
tt6821198	3.3	350
tt6826120	7.9	52
tt6931658	7.4	71
tt6979426	4.9	82
tt7023644	6.4	441
tt7033820	3.3	172
tt7034992	7.0	29
tt7042798	2.4	427
tt7079272	5.5	31
tt7091468	7.5	8
tt7093384	9.2	25
tt7153198	6.0	7
tt7155286	8.4	198
tt7175968	7.1	7
tt7192180	2.4	88
tt7196230	7.1	9
tt7203574	4.0	96
tt7232872	6.7	8
tt7267498	3.2	527
tt7278006	2.7	258
tt7298782	7.6	14
tt7311164	5.7	2919
tt7317866	8.1	27
tt7319486	3.9	735
tt7322224	7.7	552
tt7381620	9.5	13
tt7428374	3.3	194
tt7430998	8.6	10
tt7461272	6.6	270
tt7466442	7.0	12942
tt7466810	9.1	15759
tt7466970	7.9	15
tt7469828	5.4	901
tt7470986	9.0	16
tt7520568	5.4	1594
tt7520640	9.4	210
tt7521452	7.6	12
tt7529298	6.9	14044
tt7550014	6.1	21319
tt7556244	8.8	16
tt7558982	2.7	282
tt7564016	9.9	1626
tt7587206	2.8	187
tt7618636	8.0	7
tt7657566	6.3	130728
tt7661648	3.5	170
tt7674006	4.3	11
tt7681514	6.2	21
tt7684904	7.8	6
tt7730376	5.4	7
tt7737704	9.2	14
tt7749282	6.5	9
tt7758954	2.4	167
tt7813294	4.7	2457
tt7822416	7.1	34
tt7875666	6.9	15
tt7909204	2.6	384
tt7922238	7.7	11
tt7947604	7.8	1804
tt7978758	7.3	7050
tt7985704	7.0	391
tt7986162	4.8	18
tt7990108	3.8	114
tt8005600	8.6	24
tt8009428	7.3	95918
tt8028222	6.8	65
tt8032932	6.2	53
tt8041270	5.7	107072
tt8042330	6.6	392
tt8046784	5.4	35
tt8083792	8.2	7
tt8097030	7.0	108773
tt8106530	4.8	21
tt8110652	5.3	435
tt8115900	6.8	29556
tt8129806	8.3	41
tt8130518	4.7	4207
tt8146442	10.0	6
tt8174412	6.8	41
tt8176124	7.7	219
tt8178634	8.0	90486
tt8186008	7.1	7
tt8196168	7.5	22
tt8246646	6.1	46
tt8282400	8.7	60
tt8296030	6.4	4427
tt8302918	5.6	2992
tt8323668	6.9	8428
tt8332658	8.9	7
tt8347960	3.8	691
tt8354218	6.1	1593
tt8356942	5.4	25931
tt8378322	8.4	179
tt8426926	7.3	48595
tt8454312	3.4	40
tt8459190	8.0	24
tt8494270	3.2	81
tt8499814	7.3	7
tt8595016	7.4	136
tt8608822	5.5	9
tt8633464	6.7	10108
tt8646748	9.2	69
tt8713580	8.8	25
tt8746404	3.7	3439
tt8747492	8.0	25
tt8777210	9.2	9
tt8814500	4.7	2438
tt8822586	8.8	9
tt8841562	6.8	24
tt8850576	5.8	65
tt8851148	5.9	7111
tt8859236	4.3	267
tt8862774	6.6	85
tt8876132	8.7	7
tt8907052	5.2	71
tt8907974	5.2	4361
tt8912936	7.8	14861
tt8919364	4.1	521
tt8923444	5.5	27
tt8923480	6.8	11
tt8927992	8.3	13
tt8933310	3.9	165
tt8937274	8.2	18
tt8946942	5.3	520
tt8956284	7.1	268
tt8960382	5.3	28817
tt8980468	7.6	1081
tt8983156	8.9	99
tt8983228	7.4	24039
tt8986874	1.6	208
tt9005184	5.8	6346
tt9014488	5.7	91
tt9015168	6.8	787
tt9015798	8.1	11
tt9024936	3.2	22
tt9029366	7.9	7
tt9050310	5.3	341
tt9051908	7.8	101
tt9070824	4.2	853
tt9075388	3.6	207
tt9098938	7.7	9938
tt9115574	2.4	990
tt9135342	6.9	9
tt9145510	6.9	18
tt9148440	7.3	15
tt9169280	1.4	256
tt9172960	7.9	33
tt9179430	8.5	40558
tt9183978	4.7	1219
tt9193690	4.9	83
tt9198364	5.9	503
tt9198898	8.2	13
tt9244724	6.7	30
tt9253740	8.4	11
tt9263550	9.1	25574
tt9275006	1.5	883
tt9280556	9.0	61
tt9288046	7.1	25349
tt9314340	7.0	31
tt9317274	7.0	29
tt9319826	8.0	5646
tt9322476	5.5	11
tt9339850	7.8	44
tt9378416	9.3	899
tt9378692	9.4	84
tt9404596	5.4	8
tt9411972	7.1	8545
tt9419884	7.0	339135
tt9454554	6.2	34
tt9455468	7.7	57
tt9471786	6.7	32
tt9569484	6.6	141
tt9602472	6.8	111
tt9629114	7.2	47
tt9637132	6.8	51202
tt9660502	7.3	273
tt9692040	5.7	83
tt9707456	3.7	265
tt9731386	6.5	681
tt9764028	9.2	17
tt9768764	3.5	213
tt9779978	8.4	25
tt9783600	5.4	46159
tt9809006	5.3	98
tt9811300	5.7	57
tt9848626	6.0	28705
tt9851854	8.3	19141
tt9854058	7.0	328
tt9883832	8.2	88
tt9891830	6.8	7
tt9893158	5.3	63
tt9904648	3.7	21
